pdf uncertainty
sample		all_up			all_dn			PtEta_up				PtEta_dn			acceptance_up			acceptance_dn
M1		1.00010877553		0.999896322313		1.00012496581		0.999875022684		6.15169621244e-05		6.97872966737e-05		
M2		1.00005731394		0.999943016184		1.00008653576		0.999913491342		6.48347885014e-05		6.5089112113e-05		
M3		1.00007792741		0.999922463334		1.00010848019		0.999891555446		7.54670140923e-05		7.58174560966e-05		
M4		1.00009882343		0.999912187251		1.00011366808		0.999886353337		5.61637193009e-05		7.21421186e-05		
M5		1.00010561259		0.999905776765		1.00011060771		0.999889473078		3.28640559097e-05		5.77770075493e-05		
M6		1.00008211969		0.999927379172		1.00009743953		0.99990255975		5.24482488098e-05		6.49678201899e-05		
M7		1.00007773553		0.999933253335		1.00009608853		0.999903928527		5.64818007411e-05		6.90985567751e-05		
M8		1.00015910004		0.999872706011		1.0001338801		0.999866183933		8.59589472896e-05		4.12671797505e-05		
M9		1.00009884182		0.999910217567		1.00012063251		0.999879400285		6.91556038273e-05		8.0519600401e-05		
M10		1.00011689524		0.999892794792		1.00013626051		0.999863767267		7.00173594327e-05		8.40618869044e-05		
M15		1.00010749694		0.999903230305		1.00012259748		0.999877433055		5.89453147958e-05		7.52215535042e-05		
M20		1.00010585641		0.999894293294		1.00013483947		0.999865188581		8.35230658903e-05		8.36672626519e-05		
M25		1.00009261349		0.999920828403		1.00008566585		0.999914334377		3.51940552034e-05		3.27178433615e-05		
M30		1.00004629243		0.999953861974		1.00005399893		0.999946006802		2.780099805e-05		2.80454634202e-05		
qcd uncertainty
sample		all_up			all_dn			PtEta_up				PtEta_dn			acceptance_up			acceptance_dn
M1		1.04937214484		0.932802595918		1.05185743201		0.93014602599		0.0158614176331		0.0190810526352		
M2		1.04937921257		0.932751337341		1.05208280827		0.929927296345		0.0165623755392		0.0196926678772		
M3		1.04944817726		0.932737735928		1.05204090553		0.929962655646		0.016221393692		0.0195196679299		
M4		1.04939023779		0.932790512417		1.05198608177		0.930015172377		0.0162221178927		0.0195130949924		
M5		1.04948408192		0.932703558581		1.05218916174		0.929816616167		0.0165841562951		0.0199222573671		
M6		1.04934688225		0.932824435774		1.05210399497		0.9299030963		0.0167245778335		0.0200254707619		
M7		1.04939429685		0.932744751687		1.05185766201		0.930139452365		0.015793053809		0.0189004679881		
M8		1.04930664797		0.932861719216		1.05188140811		0.930114795586		0.0161410957766		0.0194008517693		
M9		1.04935443973		0.932827972723		1.05184266099		0.930146008014		0.0158682317137		0.0191702620726		
M10		1.04935568727		0.932820880789		1.05206543738		0.929949653634		0.0165778739109		0.0198498606567		
M15		1.04929391714		0.932886644142		1.05193319814		0.930061292603		0.0163452378979		0.0196779129442		
M20		1.0492633701		0.932907898628		1.05219157442		0.929819883946		0.0172360322198		0.020588798481		
M25		1.0493009432		0.932861779982		1.05216117889		0.929839889269		0.0170354214253		0.0203691077517		
M30		1.04942076228		0.932708411661		1.05265252346		0.929435832003		0.018162502074		0.0212401493395		
